# Stacked over transitions
#['P1', 'P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']
 Vhelio,      flux,  err_flux,          SA,   err_SA
 -40.00,    1.1323,    0.0035,       2.967,    3.383
 -39.00,    1.1383,    0.0036,       1.844,    3.458
 -38.00,    1.1437,    0.0037,      -3.502,    3.571
 -37.00,    1.1538,    0.0038,       0.045,    3.615
 -36.00,    1.1641,    0.0039,       4.068,    3.625
 -35.00,    1.1740,    0.0040,       2.829,    3.727
 -34.00,    1.1824,    0.0041,       0.615,    3.901
 -33.00,    1.1909,    0.0043,       3.940,    4.034
 -32.00,    1.2043,    0.0045,       7.801,    4.162
 -31.00,    1.2206,    0.0047,       1.087,    4.334
 -30.00,    1.2371,    0.0050,      -2.730,    4.487
 -29.00,    1.2547,    0.0054,      -2.599,    4.817
 -28.00,    1.2657,    0.0058,       3.017,    5.222
 -27.00,    1.2748,    0.0063,       9.240,    5.732
 -26.00,    1.2883,    0.0070,      17.796,    6.318
 -25.00,    1.3148,    0.0079,      18.088,    6.985
 -24.00,    1.3626,    0.0090,      12.342,    7.765
 -23.00,    1.4087,    0.0108,       9.870,   10.404
 -22.00,    1.4498,    0.0133,       5.221,   13.838
 -21.00,    1.4668,    0.0175,       2.230,   23.210
 -20.00,    1.4739,    0.0246,       1.708,   25.986
 -19.00,    1.4527,    0.0375,         nan,      inf
 -18.00,    1.4604,    0.0674,         nan,      inf
 -17.00,    1.4540,    0.0843,         nan,      inf
 -16.00,    1.3666,    0.1364,         nan,      inf
 -15.00,    1.3437,    0.1494,         nan,      inf
 -14.00,    1.2330,    0.1487,         nan,      inf
 -13.00,    1.0988,    0.1382,         nan,      inf
 -12.00,    0.9752,    0.0870,         nan,      inf
 -11.00,    0.8623,    0.0620,         nan,      inf
 -10.00,    0.6982,    0.0552,         nan,      inf
  -9.00,    1.3828,    0.1395,      -6.008,  145.997
  -8.00,    1.0359,    0.0720,      36.895,   91.388
  -7.00,    0.5750,    0.0258,      -7.797,   48.519
  -6.00,    0.7769,    0.0150,      -9.461,   17.189
  -5.00,    1.0250,    0.0114,      -0.358,   10.693
  -4.00,    1.2580,    0.0094,       5.209,    7.634
  -3.00,    1.3684,    0.0081,       0.870,    6.148
  -2.00,    1.4029,    0.0072,      -8.970,    5.342
  -1.00,    1.4094,    0.0065,      -8.148,    4.713
  -0.00,    1.4083,    0.0060,      -7.653,    4.415
   1.00,    1.4018,    0.0057,      -6.172,    4.241
   2.00,    1.3961,    0.0053,      -6.755,    4.004
   3.00,    1.3952,    0.0051,      -7.440,    3.841
   4.00,    1.3895,    0.0049,      -5.428,    3.703
   5.00,    1.3788,    0.0047,      -3.493,    3.585
   6.00,    1.3676,    0.0045,      -4.670,    3.466
   7.00,    1.3602,    0.0043,      -1.899,    3.363
   8.00,    1.3491,    0.0041,      -2.742,    3.282
   9.00,    1.3393,    0.0040,      -0.945,    3.167
  10.00,    1.3271,    0.0039,      -0.526,    3.188
  11.00,    1.3129,    0.0038,       0.361,    3.205
  12.00,    1.2981,    0.0038,      -0.419,    3.165
  13.00,    1.2853,    0.0037,       1.464,    3.178
  14.00,    1.2696,    0.0037,       2.964,    3.218
  15.00,    1.2499,    0.0037,       1.200,    3.269
  16.00,    1.2319,    0.0037,       0.012,    3.277
  17.00,    1.2200,    0.0036,      -1.012,    3.237
  18.00,    1.2069,    0.0036,      -1.939,    3.242
  19.00,    1.1893,    0.0036,       1.545,    3.260
  20.00,    1.1713,    0.0035,       2.289,    3.272
  21.00,    1.1567,    0.0035,       2.153,    3.228
  22.00,    1.1474,    0.0034,       3.012,    3.166
  23.00,    1.1364,    0.0033,       2.755,    3.169
  24.00,    1.1261,    0.0033,       1.051,    3.180
  25.00,    1.1176,    0.0032,       2.142,    3.175
  26.00,    1.1112,    0.0032,      -1.949,    3.170
  27.00,    1.1051,    0.0032,      -3.029,    3.149
  28.00,    1.1006,    0.0031,      -0.818,    3.142
  29.00,    1.0951,    0.0031,       2.703,    3.130
  30.00,    1.0872,    0.0031,       1.066,    3.128
  31.00,    1.0783,    0.0031,       1.154,    3.128
  32.00,    1.0703,    0.0031,       2.316,    3.110
  33.00,    1.0659,    0.0030,       2.046,    3.041
  34.00,    1.0663,    0.0030,       1.940,    3.012
  35.00,    1.0673,    0.0029,       1.844,    2.988
  36.00,    1.0683,    0.0029,       1.540,    2.976
  37.00,    1.0692,    0.0029,       1.150,    2.985
  38.00,    1.0670,    0.0029,       0.214,    3.009
  39.00,    1.0670,    0.0030,      -1.367,    3.062
  40.00,    1.0658,    0.0030,      -4.610,    3.121
  41.00,    1.0623,    0.0030,      -2.915,    3.157
  42.00,    1.0572,    0.0030,       0.529,    3.158
  43.00,    1.0540,    0.0030,      -0.912,    3.168
  44.00,    1.0545,    0.0030,      -2.367,    3.161
  45.00,    1.0580,    0.0030,      -1.795,    3.120
  46.00,    1.0563,    0.0030,       2.378,    3.099
  47.00,    1.0508,    0.0030,       0.639,    3.081
  48.00,    1.0453,    0.0030,       0.168,    3.068
  49.00,    1.0434,    0.0029,       0.974,    3.066
  50.00,    1.0429,    0.0029,      -2.902,    3.083
  51.00,    1.0413,    0.0029,      -3.109,    3.075
  52.00,    1.0403,    0.0029,       0.799,    3.106
  53.00,    1.0380,    0.0029,       2.866,    3.110
  54.00,    1.0366,    0.0029,       3.712,    3.110
  55.00,    1.0334,    0.0029,       1.201,    3.084
  56.00,    1.0342,    0.0028,       2.394,    3.034
  57.00,    1.0339,    0.0028,       1.301,    2.998
  58.00,    1.0310,    0.0028,      -1.465,    2.985
  59.00,    1.0266,    0.0028,       0.272,    2.979
  60.00,    1.0220,    0.0028,      -0.085,    2.987
  61.00,    1.0178,    0.0028,      -2.745,    3.003
  62.00,    1.0148,    0.0028,      -2.282,    2.981
  63.00,    1.0132,    0.0028,       1.750,    2.989
  64.00,    1.0109,    0.0028,       1.877,    3.004
  65.00,    1.0102,    0.0028,       0.934,    3.045
  66.00,    1.0106,    0.0028,       1.673,    3.004
  67.00,    1.0095,    0.0028,      -0.844,    3.012
  68.00,    1.0097,    0.0028,      -1.038,    3.016
  69.00,    1.0081,    0.0028,       1.397,    3.020
  70.00,    1.0060,    0.0028,      -0.249,    3.053
  71.00,    1.0045,    0.0028,      -1.677,    3.063
  72.00,    1.0046,    0.0028,       0.142,    3.053
  73.00,    1.0026,    0.0028,       1.511,    3.014
  74.00,    0.9978,    0.0028,       0.110,    2.920
  75.00,    0.9962,    0.0027,      -0.007,    2.935
  76.00,    0.9975,    0.0027,       1.920,    3.025
  77.00,    0.9990,    0.0027,       4.729,    3.035
  78.00,    0.9987,    0.0028,       2.026,    3.077
  79.00,    0.9961,    0.0028,       2.195,    3.112
  80.00,    0.9887,    0.0028,       2.285,    3.151
  81.00,    0.9855,    0.0028,       2.565,    3.154
  82.00,    0.9860,    0.0028,      -1.380,    3.133
  83.00,    0.9888,    0.0028,      -4.097,    3.146
  84.00,    0.9878,    0.0028,      -2.815,    3.164
  85.00,    0.9863,    0.0028,      -2.330,    3.088
  86.00,    0.9846,    0.0028,      -1.589,    2.985
  87.00,    0.9835,    0.0027,       0.241,    2.949
  88.00,    0.9826,    0.0027,      -1.048,    2.987
  89.00,    0.9805,    0.0027,       0.876,    3.010
  90.00,    0.9794,    0.0027,      -0.015,    3.017
  91.00,    0.9802,    0.0027,      -3.819,    3.007
  92.00,    0.9811,    0.0027,      -4.406,    3.001
