# Stacked over transitions
#['P1', 'P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']
 Vhelio,      flux,  err_flux,          SA,   err_SA
-150.00,    0.9868,    0.0042,      -7.041,    3.984
-149.00,    0.9873,    0.0042,      -8.153,    4.008
-148.00,    0.9941,    0.0042,      -5.368,    3.980
-147.00,    1.0031,    0.0042,       1.026,    3.914
-146.00,    1.0032,    0.0042,       0.166,    3.944
-145.00,    0.9982,    0.0042,      -2.928,    3.955
-144.00,    0.9966,    0.0042,      -5.769,    3.962
-143.00,    0.9990,    0.0043,      -2.785,    3.991
-142.00,    1.0032,    0.0043,      -1.291,    4.053
-141.00,    1.0057,    0.0043,       1.124,    4.083
-140.00,    1.0070,    0.0043,       1.388,    4.034
-139.00,    1.0069,    0.0044,       4.532,    4.016
-138.00,    1.0066,    0.0044,       1.136,    4.068
-137.00,    1.0047,    0.0044,      -2.741,    4.076
-136.00,    1.0019,    0.0043,      -6.282,    4.007
-135.00,    1.0012,    0.0042,      -6.715,    3.984
-134.00,    1.0029,    0.0043,      -5.236,    4.024
-133.00,    1.0064,    0.0043,      -5.787,    4.040
-132.00,    1.0078,    0.0044,      -4.820,    4.071
-131.00,    1.0093,    0.0044,      -3.054,    4.055
-130.00,    1.0091,    0.0044,      -0.370,    4.106
-129.00,    1.0072,    0.0045,       4.470,    4.218
-128.00,    1.0024,    0.0045,       3.029,    4.284
-127.00,    0.9993,    0.0045,       5.544,    4.266
-126.00,    0.9997,    0.0044,       4.505,    4.190
-125.00,    1.0016,    0.0045,       1.013,    4.199
-124.00,    1.0042,    0.0045,      -4.266,    4.202
-123.00,    1.0088,    0.0046,       0.184,    4.245
-122.00,    1.0070,    0.0047,       8.432,    4.315
-121.00,    0.9967,    0.0047,       8.060,    4.318
-120.00,    0.9903,    0.0046,       0.898,    4.334
-119.00,    0.9907,    0.0046,      -0.326,    4.352
-118.00,    0.9924,    0.0046,       4.795,    4.353
-117.00,    0.9942,    0.0045,       4.344,    4.317
-116.00,    0.9982,    0.0045,       1.986,    4.251
-115.00,    1.0031,    0.0045,      -3.670,    4.197
-114.00,    1.0040,    0.0045,       1.025,    4.300
-113.00,    1.0006,    0.0045,       2.584,    4.346
-112.00,    0.9970,    0.0045,      -0.641,    4.398
-111.00,    0.9949,    0.0046,     -12.437,    4.299
-110.00,    0.9927,    0.0046,     -12.702,    4.190
-109.00,    0.9922,    0.0046,      -9.276,    4.165
-108.00,    0.9953,    0.0046,       5.574,    4.275
-107.00,    0.9980,    0.0046,       7.984,    4.332
-106.00,    1.0003,    0.0047,       3.352,    4.362
-105.00,    1.0013,    0.0047,      -7.861,    4.259
-104.00,    1.0006,    0.0046,     -19.778,    4.199
-103.00,    0.9957,    0.0046,      -8.404,    4.213
-102.00,    0.9921,    0.0045,       3.069,    4.229
-101.00,    0.9937,    0.0045,       6.544,    4.209
-100.00,    0.9973,    0.0045,       8.759,    4.174
 -99.00,    0.9986,    0.0045,       7.175,    4.170
 -98.00,    0.9968,    0.0045,       0.949,    4.186
 -97.00,    0.9970,    0.0044,      -5.566,    4.186
