# Stacked over transitions
#['P36', 'P37', 'P38', 'P39', 'P40', 'P41', 'P42']
 Vhelio,      flux,  err_flux,          SA,   err_SA
-150.00,    0.9808,    0.0077,      -5.919,    5.001
-149.00,    0.9809,    0.0077,      -5.122,    5.084
-148.00,    0.9843,    0.0076,      -5.533,    5.057
-147.00,    0.9949,    0.0077,      -4.818,    4.977
-146.00,    1.0028,    0.0078,       3.915,    4.852
-145.00,    1.0031,    0.0078,       4.215,    4.766
-144.00,    0.9993,    0.0077,       1.033,    4.833
-143.00,    0.9931,    0.0077,      -0.150,    4.930
-142.00,    0.9919,    0.0077,      -4.379,    4.976
-141.00,    0.9966,    0.0077,      -1.400,    4.958
-140.00,    0.9988,    0.0077,       0.422,    4.964
-139.00,    0.9971,    0.0077,      -0.238,    4.985
-138.00,    0.9931,    0.0077,       0.573,    4.947
-137.00,    0.9849,    0.0076,       3.754,    4.863
-136.00,    0.9832,    0.0075,       6.645,    4.874
-135.00,    0.9879,    0.0076,       0.338,    4.955
-134.00,    0.9950,    0.0077,      -3.185,    5.113
-133.00,    0.9956,    0.0078,      -3.393,    5.192
-132.00,    0.9922,    0.0079,      -0.735,    5.107
-131.00,    0.9887,    0.0078,       3.134,    4.927
-130.00,    0.9831,    0.0077,      -0.167,    5.019
-129.00,    0.9801,    0.0077,      -4.393,    5.108
-128.00,    0.9831,    0.0078,      -1.112,    5.183
-127.00,    0.9891,    0.0079,       1.688,    5.196
-126.00,    0.9922,    0.0080,       1.623,    5.147
-125.00,    0.9915,    0.0080,       2.460,    5.000
-124.00,    0.9884,    0.0079,      -3.005,    4.979
-123.00,    0.9877,    0.0078,      -1.736,    4.888
-122.00,    0.9888,    0.0077,       0.437,    4.867
-121.00,    0.9844,    0.0076,       2.988,    4.816
-120.00,    0.9768,    0.0075,      -1.889,    4.595
-119.00,    0.9735,    0.0074,      -4.847,    4.831
-118.00,    0.9789,    0.0075,      -6.408,    4.954
-117.00,    0.9863,    0.0076,      -1.900,    4.973
-116.00,    0.9906,    0.0077,       2.216,    5.002
-115.00,    0.9856,    0.0077,       5.685,    5.055
-114.00,    0.9825,    0.0076,       3.034,    4.940
-113.00,    0.9848,    0.0076,      -1.392,    4.886
-112.00,    0.9916,    0.0077,       1.261,    4.964
-111.00,    0.9921,    0.0078,       5.359,    5.078
-110.00,    0.9859,    0.0078,       4.308,    5.124
-109.00,    0.9842,    0.0077,      -0.829,    5.136
-108.00,    0.9887,    0.0078,      -5.763,    5.171
-107.00,    0.9910,    0.0079,      -1.002,    5.163
-106.00,    0.9917,    0.0079,       4.030,    5.110
-105.00,    0.9910,    0.0079,       7.690,    5.049
-104.00,    0.9967,    0.0079,       4.025,    5.075
-103.00,    1.0032,    0.0079,       6.486,    4.979
-102.00,    1.0030,    0.0079,       3.793,    4.961
-101.00,    0.9977,    0.0078,       0.579,    4.983
-100.00,    0.9927,    0.0078,       1.464,    5.066
 -99.00,    0.9950,    0.0077,       3.300,    5.009
 -98.00,    1.0022,    0.0078,      -0.918,    4.971
 -97.00,    1.0073,    0.0079,      -2.873,    4.917
 -96.00,    1.0090,    0.0079,      -3.508,    4.892
 -95.00,    1.0034,    0.0079,      -0.623,    4.949
 -94.00,    0.9946,    0.0078,      -0.141,    4.951
 -93.00,    0.9917,    0.0078,       4.437,    4.979
 -92.00,    0.9933,    0.0078,       6.020,    5.005
 -91.00,    0.9954,    0.0078,       1.034,    5.034
 -90.00,    0.9889,    0.0078,       3.393,    5.013
 -89.00,    0.9804,    0.0078,       0.841,    5.006
 -88.00,    0.9792,    0.0077,      -1.074,    5.022
 -87.00,    0.9820,    0.0077,       2.103,    5.014
 -86.00,    0.9924,    0.0078,      -4.509,    4.991
 -85.00,    0.9997,    0.0078,      -6.097,    4.969
 -84.00,    0.9974,    0.0078,      -3.687,    4.977
 -83.00,    0.9901,    0.0077,      -1.400,    4.991
 -82.00,    0.9887,    0.0077,      -6.752,    4.962
 -81.00,    0.9917,    0.0077,      -3.917,    4.907
 -80.00,    0.9969,    0.0077,      -7.873,    4.787
 -79.00,    0.9981,    0.0077,     -13.926,    4.782
 -78.00,    0.9957,    0.0077,       4.129,    4.907
 -77.00,    0.9934,    0.0077,      -0.649,    4.951
 -76.00,    0.9958,    0.0077,      -5.358,    4.899
 -75.00,    0.9966,    0.0076,      -4.543,    4.850
 -74.00,    0.9957,    0.0076,       2.143,    4.881
 -73.00,    0.9947,    0.0076,      -0.771,    4.931
 -72.00,    0.9970,    0.0076,       2.611,    4.868
 -71.00,    1.0036,    0.0077,      -0.181,    4.798
 -70.00,    1.0107,    0.0077,      -1.194,    4.739
 -69.00,    1.0096,    0.0077,      -1.644,    4.784
 -68.00,    1.0051,    0.0077,      -1.598,    4.735
