# Stacked over transitions
#['P1', 'P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'P9', 'P10', 'P11', 'P12', 'P13', 'P14', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8', 'R10', 'R11', 'R12', 'R13']
 Vhelio,      flux,  err_flux,          SA,   err_SA
-150.00,    0.9926,    0.0016,       0.247,    1.119
-149.00,    0.9899,    0.0017,      -0.109,    1.126
-148.00,    0.9881,    0.0017,       0.238,    1.139
-147.00,    0.9896,    0.0017,       1.657,    1.137
-146.00,    0.9933,    0.0016,       0.600,    1.126
-145.00,    0.9953,    0.0016,       0.597,    1.126
-144.00,    0.9961,    0.0016,      -0.075,    1.128
-143.00,    0.9970,    0.0016,      -1.545,    1.128
-142.00,    0.9982,    0.0017,      -0.487,    1.139
-141.00,    0.9983,    0.0017,      -0.660,    1.160
-140.00,    0.9971,    0.0017,      -1.580,    1.172
-139.00,    0.9973,    0.0017,      -0.875,    1.169
-138.00,    0.9986,    0.0017,      -0.629,    1.162
-137.00,    1.0001,    0.0017,      -0.491,    1.171
-136.00,    1.0002,    0.0017,       0.859,    1.193
-135.00,    0.9998,    0.0017,       0.763,    1.206
-134.00,    0.9982,    0.0018,      -1.083,    1.200
-133.00,    0.9977,    0.0018,      -0.855,    1.203
-132.00,    0.9984,    0.0018,      -1.630,    1.181
-131.00,    1.0003,    0.0018,      -1.805,    1.172
-130.00,    1.0010,    0.0017,      -1.256,    1.174
-129.00,    0.9998,    0.0017,       0.323,    1.175
-128.00,    0.9983,    0.0017,       2.778,    1.177
-127.00,    0.9972,    0.0017,       1.143,    1.189
-126.00,    0.9969,    0.0017,       1.012,    1.185
-125.00,    0.9982,    0.0017,       0.101,    1.158
-124.00,    0.9974,    0.0017,       0.486,    1.152
-123.00,    0.9976,    0.0017,       0.082,    1.157
-122.00,    0.9987,    0.0017,       0.929,    1.160
-121.00,    1.0006,    0.0017,       1.797,    1.168
-120.00,    0.9998,    0.0017,       2.352,    1.166
-119.00,    0.9978,    0.0017,       2.428,    1.184
-118.00,    0.9962,    0.0017,       1.310,    1.208
-117.00,    0.9967,    0.0017,       1.004,    1.194
-116.00,    0.9990,    0.0017,      -0.384,    1.164
-115.00,    1.0001,    0.0017,      -0.338,    1.137
-114.00,    0.9997,    0.0017,      -0.874,    1.129
-113.00,    0.9988,    0.0017,       0.848,    1.132
-112.00,    0.9987,    0.0017,       0.023,    1.128
-111.00,    0.9988,    0.0017,      -0.198,    1.124
-110.00,    0.9976,    0.0017,       1.005,    1.140
-109.00,    0.9952,    0.0017,      -0.346,    1.150
-108.00,    0.9934,    0.0017,       0.205,    1.134
-107.00,    0.9934,    0.0017,       0.716,    1.125
-106.00,    0.9955,    0.0017,      -0.747,    1.118
-105.00,    0.9985,    0.0017,      -1.103,    1.127
-104.00,    1.0006,    0.0016,      -1.224,    1.126
-103.00,    1.0007,    0.0016,      -1.477,    1.117
-102.00,    1.0006,    0.0016,      -1.620,    1.111
-101.00,    1.0004,    0.0016,      -0.505,    1.110
-100.00,    1.0011,    0.0016,       0.728,    1.107
 -99.00,    1.0021,    0.0017,       0.787,    1.113
 -98.00,    1.0027,    0.0017,       0.862,    1.134
 -97.00,    1.0026,    0.0017,       0.236,    1.133
 -96.00,    1.0023,    0.0017,       0.369,    1.126
 -95.00,    1.0036,    0.0017,      -0.758,    1.116
 -94.00,    1.0053,    0.0017,      -0.795,    1.113
 -93.00,    1.0057,    0.0017,       1.471,    1.129
 -92.00,    1.0041,    0.0017,       1.102,    1.132
 -91.00,    1.0037,    0.0017,       0.118,    1.121
 -90.00,    1.0051,    0.0017,       0.227,    1.110
 -89.00,    1.0057,    0.0017,      -0.532,    1.105
 -88.00,    1.0046,    0.0017,      -0.180,    1.102
 -87.00,    1.0032,    0.0016,      -0.166,    1.100
 -86.00,    1.0033,    0.0016,      -0.113,    1.105
 -85.00,    1.0032,    0.0016,      -0.739,    1.114
 -84.00,    1.0024,    0.0017,      -0.170,    1.131
 -83.00,    1.0023,    0.0017,      -0.422,    1.137
 -82.00,    1.0034,    0.0017,      -1.601,    1.108
 -81.00,    1.0054,    0.0017,      -0.440,    1.109
