# Stacked over transitions
#['P1', 'P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']
 Vhelio,      flux,  err_flux,          SA,   err_SA
-150.00,    0.9943,    0.0039,       2.928,    4.323
-149.00,    0.9921,    0.0039,      -1.893,    4.323
-148.00,    0.9975,    0.0039,      -2.373,    4.226
-147.00,    1.0036,    0.0040,      -3.855,    4.224
-146.00,    1.0034,    0.0040,      -3.617,    4.264
-145.00,    1.0012,    0.0040,      -2.992,    4.261
-144.00,    1.0000,    0.0040,      -2.539,    4.284
-143.00,    0.9989,    0.0040,      -2.105,    4.340
-142.00,    0.9992,    0.0040,       1.692,    4.379
-141.00,    1.0026,    0.0040,      -0.051,    4.369
-140.00,    1.0007,    0.0041,       1.506,    4.433
-139.00,    0.9945,    0.0041,       5.646,    4.514
-138.00,    0.9876,    0.0040,       4.727,    4.506
-137.00,    0.9881,    0.0040,       2.115,    4.359
-136.00,    0.9965,    0.0040,       3.859,    4.358
-135.00,    1.0018,    0.0040,       4.647,    4.359
-134.00,    1.0040,    0.0040,       4.169,    4.391
-133.00,    1.0038,    0.0040,       4.370,    4.440
-132.00,    1.0022,    0.0041,       4.438,    4.457
-131.00,    1.0057,    0.0041,      -1.253,    4.487
-130.00,    1.0090,    0.0042,      -1.485,    4.584
-129.00,    1.0076,    0.0042,       2.116,    4.670
-128.00,    1.0001,    0.0042,       0.652,    4.683
-127.00,    0.9996,    0.0042,      -1.407,    4.587
-126.00,    1.0028,    0.0042,      -8.966,    4.618
-125.00,    1.0025,    0.0042,      -6.662,    4.673
-124.00,    0.9990,    0.0043,      -1.144,    4.767
-123.00,    0.9974,    0.0043,      -0.653,    4.802
-122.00,    0.9957,    0.0044,      -1.853,    4.812
-121.00,    0.9928,    0.0044,       1.966,    4.889
-120.00,    0.9911,    0.0044,       2.751,    4.880
-119.00,    0.9945,    0.0043,       5.810,    4.838
-118.00,    0.9966,    0.0043,       7.250,    4.777
-117.00,    0.9971,    0.0043,       7.723,    4.738
-116.00,    0.9975,    0.0043,       6.257,    4.744
-115.00,    0.9990,    0.0043,       4.403,    4.698
-114.00,    1.0024,    0.0043,       3.270,    4.694
-113.00,    1.0038,    0.0043,       7.280,    4.743
-112.00,    1.0017,    0.0043,       7.910,    4.703
-111.00,    0.9990,    0.0043,       2.076,    4.574
-110.00,    1.0009,    0.0043,      -2.149,    4.534
-109.00,    1.0024,    0.0043,      -1.073,    4.741
-108.00,    1.0032,    0.0044,      -0.571,    4.832
-107.00,    1.0045,    0.0044,       1.224,    4.849
-106.00,    1.0042,    0.0044,      -1.364,    4.736
-105.00,    1.0019,    0.0044,      -3.650,    4.682
-104.00,    0.9999,    0.0043,      -2.959,    4.629
-103.00,    1.0024,    0.0043,      -0.316,    4.600
-102.00,    1.0057,    0.0043,      -0.546,    4.564
-101.00,    1.0050,    0.0042,       0.128,    4.555
-100.00,    1.0056,    0.0042,       0.679,    4.559
 -99.00,    1.0080,    0.0042,       1.009,    4.547
 -98.00,    1.0085,    0.0042,       3.798,    4.502
 -97.00,    1.0061,    0.0042,       3.088,    4.477
 -96.00,    1.0020,    0.0041,       0.566,    4.433
 -95.00,    1.0017,    0.0041,       2.379,    4.376
 -94.00,    1.0049,    0.0041,       2.738,    4.389
 -93.00,    1.0076,    0.0041,       4.835,    4.396
 -92.00,    1.0082,    0.0041,       6.554,    4.384
 -91.00,    1.0069,    0.0041,       6.565,    4.409
 -90.00,    1.0071,    0.0040,       6.165,    4.482
 -89.00,    1.0064,    0.0040,       1.161,    4.483
 -88.00,    1.0040,    0.0040,      -1.831,    4.402
 -87.00,    1.0043,    0.0040,       6.587,    4.400
 -86.00,    1.0061,    0.0040,       8.850,    4.405
 -85.00,    1.0055,    0.0040,       5.725,    4.466
 -84.00,    1.0001,    0.0040,       0.883,    4.446
 -83.00,    0.9965,    0.0040,       2.167,    4.384
 -82.00,    0.9961,    0.0039,       1.474,    4.321
 -81.00,    0.9986,    0.0039,       0.125,    4.269
 -80.00,    1.0056,    0.0039,       1.665,    4.197
 -79.00,    1.0120,    0.0039,       5.658,    4.173
 -78.00,    1.0118,    0.0039,       6.889,    4.198
 -77.00,    1.0079,    0.0039,       5.647,    4.241
 -76.00,    1.0046,    0.0039,       2.453,    4.267
 -75.00,    1.0052,    0.0039,      -0.752,    4.219
 -74.00,    1.0082,    0.0039,      -3.944,    4.224
 -73.00,    1.0089,    0.0039,      -0.943,    4.220
 -72.00,    1.0065,    0.0039,       1.168,    4.182
 -71.00,    1.0072,    0.0039,      -0.314,    4.131
 -70.00,    1.0085,    0.0039,      -1.227,    4.181
 -69.00,    1.0119,    0.0039,       0.129,    4.218
 -68.00,    1.0115,    0.0040,       1.286,    4.271
 -67.00,    1.0097,    0.0040,       5.496,    4.353
 -66.00,    1.0035,    0.0041,       3.741,    4.395
 -65.00,    0.9929,    0.0041,       3.143,    4.433
 -64.00,    0.9783,    0.0041,       0.232,    4.471
 -63.00,    0.9630,    0.0040,       2.321,    4.568
 -62.00,    0.9554,    0.0040,       0.618,    4.561
 -61.00,    0.9672,    0.0040,       0.080,    4.445
 -60.00,    0.9854,    0.0040,      -0.533,    4.406
 -59.00,    0.9966,    0.0040,       2.396,    4.410
 -58.00,    1.0050,    0.0040,      -0.463,    4.428
 -57.00,    1.0135,    0.0041,      -3.237,    4.422
 -56.00,    1.0219,    0.0041,      -7.304,    4.430
 -55.00,    1.0274,    0.0042,      -5.602,    4.500
 -54.00,    1.0253,    0.0042,      -2.850,    4.577
 -53.00,    1.0216,    0.0043,      -1.337,    4.616
 -52.00,    1.0202,    0.0043,       2.132,    4.619
 -51.00,    1.0188,    0.0043,       3.667,    4.613
 -50.00,    1.0177,    0.0044,       0.839,    4.622
 -49.00,    1.0159,    0.0044,      -0.506,    4.732
 -48.00,    1.0174,    0.0045,       1.026,    4.794
 -47.00,    1.0208,    0.0045,       0.251,    4.831
 -46.00,    1.0223,    0.0045,      -5.423,    4.854
 -45.00,    1.0269,    0.0046,      -2.069,    4.898
 -44.00,    1.0273,    0.0047,      -0.350,    5.042
 -43.00,    1.0255,    0.0048,       1.726,    5.204
 -42.00,    1.0191,    0.0049,       0.546,    5.340
 -41.00,    1.0176,    0.0050,      -3.103,    5.454
 -40.00,    1.0154,    0.0051,      -3.397,    5.628
 -39.00,    1.0185,    0.0052,      -7.246,    5.745
 -38.00,    1.0256,    0.0054,      -8.529,    5.888
 -37.00,    1.0322,    0.0056,      -5.868,    6.151
 -36.00,    1.0326,    0.0059,      -3.671,    6.400
 -35.00,    1.0330,    0.0062,      -2.788,    6.655
 -34.00,    1.0354,    0.0065,      -0.226,    7.001
 -33.00,    1.0370,    0.0069,       4.713,    7.373
 -32.00,    1.0399,    0.0074,       6.399,    7.948
 -31.00,    1.0429,    0.0080,       7.453,    8.693
 -30.00,    1.0502,    0.0088,       4.056,    9.483
 -29.00,    1.0706,    0.0098,       2.089,   10.441
 -28.00,    1.0991,    0.0114,      -2.243,   11.661
 -27.00,    1.1289,    0.0134,     -14.582,   13.911
 -26.00,    1.1605,    0.0167,       1.006,   20.175
 -25.00,    1.1856,    0.0216,       6.301,   31.303
 -24.00,    1.1727,    0.0305,      42.077,   43.011
 -23.00,    1.1976,    0.0484,         nan,      inf
 -22.00,    1.2447,    0.0707,         nan,      inf
 -21.00,    1.2198,    0.1014,         nan,      inf
 -20.00,       nan,       inf,         nan,      inf
 -19.00,       nan,       inf,         nan,      inf
 -18.00,       nan,       inf,         nan,      inf
 -17.00,    1.3282,    0.1901,         nan,      inf
 -16.00,    0.9875,    0.0839,         nan,      inf
 -15.00,    1.0022,    0.0680,         nan,      inf
 -14.00,    0.9885,    0.0431,         nan,      inf
 -13.00,    0.9855,    0.0269,         nan,      inf
 -12.00,    0.9953,    0.0207,         nan,      inf
 -11.00,    1.0050,    0.0161,      16.836,   26.412
 -10.00,    1.0201,    0.0135,      16.591,   17.067
  -9.00,    1.0296,    0.0115,      10.458,   11.926
  -8.00,    1.0398,    0.0101,      19.033,   10.064
  -7.00,    1.0452,    0.0091,       5.466,    8.844
  -6.00,    1.0589,    0.0084,       2.103,    8.147
  -5.00,    1.0709,    0.0079,       6.245,    7.763
  -4.00,    1.0854,    0.0074,       5.066,    7.242
  -3.00,    1.0960,    0.0071,       5.202,    6.788
  -2.00,    1.1025,    0.0067,       5.594,    6.362
  -1.00,    1.1111,    0.0065,       3.685,    5.973
   0.00,    1.1206,    0.0062,       2.596,    5.645
   1.00,    1.1293,    0.0061,       4.506,    5.446
   2.00,    1.1353,    0.0059,       1.863,    5.313
   3.00,    1.1384,    0.0057,       0.011,    5.101
   4.00,    1.1442,    0.0056,       1.805,    4.851
   5.00,    1.1542,    0.0055,      -0.353,    4.750
   6.00,    1.1660,    0.0054,      -1.516,    4.663
   7.00,    1.1766,    0.0054,      -1.593,    4.545
   8.00,    1.1889,    0.0054,      -6.429,    4.355
   9.00,    1.1958,    0.0054,     -10.568,    4.313
  10.00,    1.1940,    0.0053,      -7.099,    4.378
  11.00,    1.1647,    0.0052,      -4.498,    4.404
  12.00,    1.0961,    0.0051,      -9.622,    4.546
  13.00,    0.9724,    0.0048,     -31.530,    5.023
  14.00,    0.8119,    0.0044,     -60.390,    5.947
  15.00,    0.6385,    0.0039,     -79.562,    7.356
  16.00,    0.4768,    0.0035,     -74.111,    9.471
  17.00,    0.3416,    0.0032,     -91.896,   13.334
  18.00,    0.2383,    0.0030,    -130.164,   17.810
  19.00,    0.1712,    0.0029,    -144.186,   19.647
  20.00,    0.1492,    0.0028,    -125.730,   18.388
  21.00,    0.1802,    0.0028,    -105.748,   15.214
  22.00,    0.2777,    0.0029,     -76.531,   12.439
  23.00,    0.4525,    0.0031,     -46.956,    9.395
  24.00,    0.6809,    0.0034,     -17.359,    6.519
  25.00,    0.9156,    0.0038,      -1.409,    4.861
  26.00,    1.0773,    0.0042,       5.024,    4.231
  27.00,    1.1352,    0.0044,       7.310,    4.009
  28.00,    1.1427,    0.0044,       5.190,    3.878
  29.00,    1.1324,    0.0044,       7.177,    3.853
  30.00,    1.1210,    0.0043,       5.446,    3.868
  31.00,    1.1118,    0.0043,      10.654,    3.847
  32.00,    1.0997,    0.0043,      14.014,    3.923
  33.00,    1.0893,    0.0043,      11.039,    4.028
  34.00,    1.0841,    0.0043,       7.400,    4.105
  35.00,    1.0826,    0.0043,       0.049,    4.158
  36.00,    1.0809,    0.0043,       3.160,    4.199
  37.00,    1.0728,    0.0043,       6.793,    4.256
  38.00,    1.0630,    0.0043,       4.442,    4.219
  39.00,    1.0587,    0.0043,      -0.560,    4.228
  40.00,    1.0576,    0.0043,       0.757,    4.265
  41.00,    1.0561,    0.0043,       1.455,    4.315
  42.00,    1.0511,    0.0043,      -1.534,    4.269
  43.00,    1.0455,    0.0043,      -1.158,    4.268
  44.00,    1.0427,    0.0042,       1.161,    4.256
  45.00,    1.0412,    0.0041,       6.256,    4.208
  46.00,    1.0412,    0.0041,       4.116,    4.180
  47.00,    1.0423,    0.0041,       2.242,    4.246
  48.00,    1.0421,    0.0040,       2.649,    4.177
  49.00,    1.0427,    0.0040,       3.678,    4.079
  50.00,    1.0456,    0.0040,       5.235,    4.020
  51.00,    1.0468,    0.0040,       5.433,    4.034
  52.00,    1.0478,    0.0040,       3.152,    3.993
  53.00,    1.0482,    0.0039,       1.859,    3.942
  54.00,    1.0542,    0.0039,      -1.571,    3.951
  55.00,    1.0560,    0.0040,       0.409,    3.965
