# Combination of lowJ over dates ['240106', '240107']
 Vhelio,      flux,  err_flux,          SA,   err_SA
 -38.00,    1.0285,    0.0055,      -1.517,    5.458
 -37.00,    1.0322,    0.0057,      -1.059,    5.638
 -36.00,    1.0339,    0.0059,       2.263,    5.850
 -35.00,    1.0356,    0.0062,       4.810,    6.042
 -34.00,    1.0382,    0.0065,      -1.098,    6.330
 -33.00,    1.0408,    0.0069,      -3.087,    6.654
 -32.00,    1.0441,    0.0073,      -2.616,    7.031
 -31.00,    1.0491,    0.0079,       3.088,    7.586
 -30.00,    1.0560,    0.0086,       4.930,    8.253
 -29.00,    1.0712,    0.0096,       5.821,    8.949
 -28.00,    1.0937,    0.0110,       5.592,   10.103
 -27.00,    1.1175,    0.0128,      -8.897,   11.982
 -26.00,    1.1427,    0.0155,      -6.394,   16.150
 -25.00,    1.1671,    0.0195,      -9.807,   25.147
 -24.00,    1.1629,    0.0274,     -14.975,   40.622
 -23.00,    1.1639,    0.0406,     -86.606,   63.579
 -22.00,    1.1775,    0.0601,         nan,      nan
 -21.00,    1.1471,    0.0877,         nan,      nan
 -20.00,    1.0883,    0.1256,         nan,      nan
 -19.00,    1.0961,    0.1764,         nan,      nan
 -18.00,    1.0212,    0.1652,         nan,      nan
 -17.00,    1.0243,    0.1284,         nan,      nan
 -16.00,    0.9537,    0.0867,         nan,      nan
 -15.00,    0.9357,    0.0565,         nan,      nan
 -14.00,    0.9629,    0.0421,         nan,      nan
 -13.00,    0.9676,    0.0278,         nan,      nan
 -12.00,    0.9817,    0.0219,      23.656,   52.117
 -11.00,    1.0021,    0.0166,       5.100,   26.234
 -10.00,    1.0118,    0.0139,      12.398,   17.202
  -9.00,    1.0205,    0.0118,      11.216,   11.790
  -8.00,    1.0369,    0.0104,      14.696,    9.829
  -7.00,    1.0494,    0.0094,       6.649,    8.598
  -6.00,    1.0578,    0.0086,       1.246,    7.839
  -5.00,    1.0680,    0.0081,       1.528,    7.368
  -4.00,    1.0803,    0.0076,       0.515,    6.958
  -3.00,    1.0891,    0.0073,       1.408,    6.546
  -2.00,    1.0939,    0.0069,       3.603,    6.164
  -1.00,    1.1001,    0.0066,       2.331,    5.851
   0.00,    1.1078,    0.0064,       0.106,    5.514
   1.00,    1.1161,    0.0062,       1.185,    5.303
   2.00,    1.1209,    0.0060,       2.746,    5.176
   3.00,    1.1255,    0.0058,       2.086,    4.998
   4.00,    1.1332,    0.0057,       2.432,    4.773
   5.00,    1.1455,    0.0056,       1.161,    4.595
   6.00,    1.1592,    0.0055,       3.488,    4.562
   7.00,    1.1709,    0.0055,       7.230,    4.471
   8.00,    1.1804,    0.0055,       8.539,    4.315
   9.00,    1.1887,    0.0055,       3.244,    4.193
  10.00,    1.1914,    0.0054,      -2.464,    4.193
  11.00,    1.1710,    0.0054,      -8.490,    4.225
  12.00,    1.1106,    0.0052,      -9.981,    4.392
  13.00,    0.9965,    0.0050,     -17.554,    4.769
  14.00,    0.8370,    0.0045,     -33.213,    5.481
  15.00,    0.6567,    0.0041,     -49.891,    6.541
  16.00,    0.4864,    0.0036,     -54.068,    7.816
  17.00,    0.3422,    0.0033,     -53.677,    9.292
  18.00,    0.2310,    0.0031,     -53.066,   10.612
  19.00,    0.1622,    0.0030,     -55.335,   11.011
  20.00,    0.1371,    0.0029,     -55.608,   10.869
  21.00,    0.1631,    0.0028,     -50.838,   10.303
  22.00,    0.2512,    0.0029,     -35.797,    9.352
  23.00,    0.4206,    0.0030,     -22.160,    7.780
  24.00,    0.6520,    0.0034,      -7.010,    5.994
  25.00,    0.8874,    0.0038,      -0.291,    4.666
  26.00,    1.0549,    0.0042,       5.699,    4.100
  27.00,    1.1189,    0.0045,       6.794,    3.957
  28.00,    1.1284,    0.0045,       3.077,    3.864
  29.00,    1.1208,    0.0045,       4.738,    3.803
  30.00,    1.1112,    0.0044,       3.951,    3.780
  31.00,    1.1030,    0.0044,       6.140,    3.764
  32.00,    1.0943,    0.0044,       8.873,    3.812
  33.00,    1.0850,    0.0044,       6.082,    3.893
  34.00,    1.0804,    0.0044,       4.207,    3.940
  35.00,    1.0792,    0.0044,      -0.169,    3.965
  36.00,    1.0770,    0.0044,       1.582,    4.013
  37.00,    1.0697,    0.0044,       2.312,    4.060
  38.00,    1.0599,    0.0044,       1.735,    4.076
  39.00,    1.0531,    0.0044,      -2.353,    4.060
  40.00,    1.0497,    0.0044,      -1.315,    4.079
  41.00,    1.0487,    0.0044,       0.117,    4.128
  42.00,    1.0448,    0.0044,       0.191,    4.127
  43.00,    1.0386,    0.0044,       0.914,    4.157
  44.00,    1.0361,    0.0043,       3.108,    4.131
  45.00,    1.0364,    0.0042,       7.117,    4.077
  46.00,    1.0357,    0.0042,       6.097,    4.032
  47.00,    1.0341,    0.0042,       1.533,    4.051
  48.00,    1.0349,    0.0041,       1.873,    4.056
  49.00,    1.0377,    0.0041,       1.091,    3.989
  50.00,    1.0406,    0.0041,       0.349,    3.940
  51.00,    1.0392,    0.0041,      -0.423,    3.937
  52.00,    1.0384,    0.0041,       2.086,    3.936
  53.00,    1.0407,    0.0040,       3.246,    3.872
  54.00,    1.0472,    0.0040,       1.477,    3.826
  55.00,    1.0502,    0.0041,       1.706,    3.817
  56.00,    1.0475,    0.0041,      -1.025,    3.839
  57.00,    1.0432,    0.0041,      -1.062,    3.900
  58.00,    1.0386,    0.0040,      -0.866,    3.941
  59.00,    1.0366,    0.0040,       1.066,    3.939
  60.00,    1.0373,    0.0040,       1.262,    3.922
  61.00,    1.0361,    0.0040,       1.474,    3.886
  62.00,    1.0354,    0.0040,       1.002,    3.846
  63.00,    1.0329,    0.0040,      -0.921,    3.830
  64.00,    1.0303,    0.0039,       0.820,    3.837
  65.00,    1.0291,    0.0039,       2.998,    3.823
  66.00,    1.0304,    0.0039,       1.578,    3.826
  67.00,    1.0307,    0.0039,      -0.051,    3.868
  68.00,    1.0280,    0.0039,       0.051,    3.898
  69.00,    1.0233,    0.0039,       1.593,    3.879
  70.00,    1.0218,    0.0039,       0.932,    3.864
  71.00,    1.0251,    0.0039,       0.583,    3.865
  72.00,    1.0293,    0.0039,      -4.243,    3.876
  73.00,    1.0319,    0.0040,      -2.395,    3.923
