# Stacked over transitions
#['P1', 'P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']
 Vhelio,      flux,  err_flux,          SA,   err_SA
 -41.00,    1.0284,    0.0048,      -0.994,    3.431
 -40.00,    1.0327,    0.0049,      -0.751,    3.493
 -39.00,    1.0326,    0.0050,       3.888,    3.569
 -38.00,    1.0344,    0.0052,       3.448,    3.659
 -37.00,    1.0325,    0.0053,       0.224,    3.761
 -36.00,    1.0333,    0.0054,      -1.870,    3.829
 -35.00,    1.0346,    0.0057,      -0.097,    3.957
 -34.00,    1.0356,    0.0059,       0.101,    4.199
 -33.00,    1.0341,    0.0062,      -0.810,    4.402
 -32.00,    1.0316,    0.0066,      -4.061,    4.696
 -31.00,    1.0279,    0.0070,      -1.739,    5.027
 -30.00,    1.0293,    0.0075,       2.332,    5.491
 -29.00,    1.0342,    0.0081,      -5.403,    6.161
 -28.00,    1.0442,    0.0090,      -1.429,    6.813
 -27.00,    1.0585,    0.0103,      -4.075,    9.032
 -26.00,    1.0744,    0.0120,       2.076,   12.253
 -25.00,    1.0980,    0.0147,      12.418,   17.955
 -24.00,    1.1055,    0.0191,      15.928,   32.213
 -23.00,    1.0993,    0.0263,         nan,      inf
 -22.00,    1.0988,    0.0385,         nan,      inf
 -21.00,    1.1182,    0.0620,         nan,      inf
 -20.00,    1.0128,    0.0873,         nan,      inf
 -19.00,    0.9117,    0.0879,         nan,      inf
 -18.00,    0.8573,    0.0848,         nan,      inf
 -17.00,    0.8602,    0.0815,         nan,      inf
 -16.00,    0.9307,    0.0580,         nan,      inf
 -15.00,    0.9455,    0.0462,         nan,      inf
 -14.00,    0.9563,    0.0388,         nan,      inf
 -13.00,    0.9684,    0.0286,         nan,      inf
 -12.00,    0.9749,    0.0207,     -33.141,   22.045
 -11.00,    0.9811,    0.0162,     -19.795,   15.125
 -10.00,    0.9942,    0.0133,       2.943,   10.643
  -9.00,    1.0175,    0.0115,      -0.220,    8.379
  -8.00,    1.0420,    0.0103,      -2.896,    7.094
  -7.00,    1.0529,    0.0092,      -7.117,    6.170
  -6.00,    1.0573,    0.0084,      -8.806,    5.379
  -5.00,    1.0537,    0.0077,      -7.484,    5.008
  -4.00,    1.0616,    0.0073,      -0.797,    4.855
  -3.00,    1.0700,    0.0069,      -0.768,    4.579
  -2.00,    1.0759,    0.0066,      -2.101,    4.319
  -1.00,    1.0818,    0.0063,       3.106,    4.066
   0.00,    1.0918,    0.0061,       0.408,    3.861
   1.00,    1.1006,    0.0059,      -1.118,    3.730
   2.00,    1.1012,    0.0057,      -0.844,    3.633
   3.00,    1.1055,    0.0055,       1.921,    3.480
   4.00,    1.1140,    0.0054,      -3.320,    3.301
   5.00,    1.1282,    0.0053,      -4.937,    3.169
   6.00,    1.1399,    0.0052,      -1.194,    3.187
   7.00,    1.1507,    0.0052,       0.600,    3.065
   8.00,    1.1653,    0.0052,      -0.453,    2.931
   9.00,    1.1795,    0.0052,      -2.655,    2.849
  10.00,    1.1882,    0.0051,      -3.967,    2.842
  11.00,    1.1729,    0.0051,      -2.254,    2.842
  12.00,    1.1218,    0.0050,      -2.083,    2.970
  13.00,    1.0214,    0.0047,      -7.320,    3.270
  14.00,    0.8699,    0.0043,     -11.667,    3.817
  15.00,    0.6869,    0.0039,     -13.459,    4.816
  16.00,    0.5065,    0.0035,     -16.319,    6.426
  17.00,    0.3485,    0.0031,     -28.924,    8.947
  18.00,    0.2232,    0.0029,     -42.744,   13.083
  19.00,    0.1411,    0.0027,     -32.796,   19.110
  20.00,    0.1123,    0.0026,     -35.435,   21.204
