# Stacked over transitions
#['P1', 'P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'P9', 'P10', 'P11', 'P12', 'P13', 'P14', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8', 'R10', 'R11', 'R12', 'R13']
 Vhelio,      flux,  err_flux,          SA,   err_SA
-150.00,    1.0132,    0.0025,      -0.881,    1.946
-149.00,    1.0120,    0.0026,      -2.602,    1.955
-148.00,    1.0132,    0.0026,      -1.858,    1.976
-147.00,    1.0144,    0.0025,      -0.118,    1.968
-146.00,    1.0146,    0.0025,       7.416,    1.940
-145.00,    1.0146,    0.0025,       4.065,    1.937
-144.00,    1.0160,    0.0025,      -1.249,    1.945
-143.00,    1.0162,    0.0025,      -1.134,    1.962
-142.00,    1.0143,    0.0026,      -0.483,    1.989
-141.00,    1.0106,    0.0026,      -0.481,    2.035
-140.00,    1.0088,    0.0026,      -0.611,    2.047
-139.00,    1.0089,    0.0026,      -0.507,    2.044
-138.00,    1.0098,    0.0026,      -0.910,    2.017
-137.00,    1.0102,    0.0026,      -1.679,    2.023
-136.00,    1.0093,    0.0026,      -0.772,    2.072
-135.00,    1.0087,    0.0027,      -0.490,    2.104
-134.00,    1.0108,    0.0027,      -0.529,    2.102
-133.00,    1.0135,    0.0027,       2.077,    2.084
-132.00,    1.0161,    0.0027,       1.522,    2.069
-131.00,    1.0150,    0.0027,      -0.024,    2.056
-130.00,    1.0118,    0.0027,       0.701,    2.069
-129.00,    1.0065,    0.0027,       0.991,    2.085
-128.00,    1.0019,    0.0027,       2.682,    2.092
-127.00,    1.0010,    0.0027,       2.870,    2.065
-126.00,    1.0010,    0.0027,       2.430,    2.081
-125.00,    1.0014,    0.0026,      -0.577,    2.048
-124.00,    1.0005,    0.0026,       0.418,    2.041
-123.00,    1.0007,    0.0026,      -0.309,    2.038
-122.00,    1.0020,    0.0026,       0.667,    2.040
-121.00,    1.0025,    0.0026,       1.981,    2.055
-120.00,    1.0023,    0.0026,       2.233,    2.079
-119.00,    1.0027,    0.0027,       0.776,    2.101
-118.00,    1.0046,    0.0027,       1.183,    2.134
-117.00,    1.0057,    0.0027,       0.977,    2.093
-116.00,    1.0064,    0.0027,       0.415,    2.042
-115.00,    1.0066,    0.0026,       0.019,    2.011
-114.00,    1.0063,    0.0026,      -1.254,    2.006
-113.00,    1.0054,    0.0026,      -0.448,    2.021
-112.00,    1.0061,    0.0026,      -0.836,    2.000
-111.00,    1.0049,    0.0026,      -0.214,    2.001
-110.00,    1.0040,    0.0026,       2.700,    1.999
-109.00,    1.0043,    0.0026,       3.033,    2.013
-108.00,    1.0070,    0.0026,       1.038,    2.002
-107.00,    1.0100,    0.0026,       1.572,    1.987
-106.00,    1.0109,    0.0026,      -0.212,    1.989
-105.00,    1.0100,    0.0025,      -1.194,    1.989
-104.00,    1.0099,    0.0025,      -3.020,    1.985
-103.00,    1.0115,    0.0025,      -5.193,    1.958
-102.00,    1.0123,    0.0025,      -5.317,    1.941
-101.00,    1.0120,    0.0025,      -3.462,    1.924
-100.00,    1.0121,    0.0025,      -1.232,    1.902
