# Combination of lowJ over dates ['191008', '200221']
 Vhelio,      flux,  err_flux,          SA,   err_SA
 -38.00,    1.0945,    0.0041,       0.818,    2.522
 -37.00,    1.1012,    0.0042,       0.643,    2.519
 -36.00,    1.1114,    0.0043,       1.209,    2.533
 -35.00,    1.1187,    0.0043,       1.133,    2.523
 -34.00,    1.1264,    0.0044,       1.007,    2.503
 -33.00,    1.1336,    0.0044,      -0.604,    2.503
 -32.00,    1.1426,    0.0045,      -2.055,    2.505
 -31.00,    1.1531,    0.0045,       0.004,    2.489
 -30.00,    1.1606,    0.0045,       0.578,    2.475
 -29.00,    1.1655,    0.0045,      -1.090,    2.496
 -28.00,    1.1738,    0.0047,       0.300,    2.479
 -27.00,    1.1860,    0.0047,       0.332,    2.476
 -26.00,    1.2002,    0.0046,      -0.794,    2.465
 -25.00,    1.2109,    0.0046,      -3.239,    2.483
 -24.00,    1.2192,    0.0047,      -1.175,    2.483
 -23.00,    1.2251,    0.0047,      -0.968,    2.428
 -22.00,    1.2308,    0.0046,      -0.743,    2.345
 -21.00,    1.2381,    0.0044,       0.624,    2.267
 -20.00,    1.2448,    0.0043,       1.685,    2.176
 -19.00,    1.2528,    0.0042,       1.895,    2.149
 -18.00,    1.2606,    0.0041,       1.396,    2.113
 -17.00,    1.2711,    0.0041,       0.389,    2.057
 -16.00,    1.2804,    0.0041,       0.261,    2.019
 -15.00,    1.2867,    0.0040,      -0.102,    2.003
 -14.00,    1.2899,    0.0039,       0.840,    2.000
 -13.00,    1.2957,    0.0039,       1.225,    1.994
 -12.00,    1.3035,    0.0039,       1.198,    1.961
 -11.00,    1.3134,    0.0038,      -0.299,    1.935
 -10.00,    1.3208,    0.0038,      -2.799,    1.917
  -9.00,    1.3269,    0.0038,      -2.206,    1.901
  -8.00,    1.3305,    0.0037,      -0.306,    1.864
  -7.00,    1.3352,    0.0037,       1.716,    1.834
  -6.00,    1.3433,    0.0037,       1.042,    1.820
  -5.00,    1.3492,    0.0037,      -0.380,    1.846
  -4.00,    1.3506,    0.0036,       1.503,    1.840
  -3.00,    1.3500,    0.0037,       0.902,    1.854
  -2.00,    1.3501,    0.0036,       0.210,    1.863
  -1.00,    1.3491,    0.0037,       1.287,    1.889
   0.00,    1.3453,    0.0037,       0.001,    1.892
   1.00,    1.3422,    0.0037,      -0.376,    1.903
   2.00,    1.3419,    0.0037,      -0.477,    1.917
   3.00,    1.3410,    0.0037,      -0.856,    1.934
   4.00,    1.3415,    0.0037,       0.456,    1.941
   5.00,    1.3428,    0.0038,      -0.029,    1.965
   6.00,    1.3444,    0.0038,       1.415,    1.973
   7.00,    1.3446,    0.0039,       0.875,    1.989
   8.00,    1.3425,    0.0039,       4.256,    2.034
   9.00,    1.3440,    0.0039,       3.773,    2.070
  10.00,    1.3458,    0.0040,       1.503,    2.118
  11.00,    1.3490,    0.0039,       1.427,    2.155
  12.00,    1.3485,    0.0040,       2.351,    2.157
  13.00,    1.3492,    0.0040,       2.087,    2.179
  14.00,    1.3462,    0.0041,       1.322,    2.243
  15.00,    1.3400,    0.0042,       1.512,    2.283
  16.00,    1.3365,    0.0043,       1.241,    2.363
  17.00,    1.3364,    0.0042,       1.095,    2.417
  18.00,    1.3429,    0.0043,      -1.280,    2.441
  19.00,    1.3561,    0.0043,      -2.109,    2.430
  20.00,    1.3667,    0.0044,      -1.445,    2.376
  21.00,    1.3724,    0.0044,       0.753,    2.367
  22.00,    1.3767,    0.0044,       1.062,    2.389
  23.00,    1.3801,    0.0044,       2.227,    2.389
  24.00,    1.3772,    0.0044,       1.704,    2.386
  25.00,    1.3713,    0.0044,       1.632,    2.406
  26.00,    1.3687,    0.0044,       1.478,    2.393
  27.00,    1.3652,    0.0044,       2.274,    2.367
  28.00,    1.3582,    0.0043,       2.334,    2.380
  29.00,    1.3522,    0.0043,       1.810,    2.415
  30.00,    1.3458,    0.0043,       2.170,    2.451
  31.00,    1.3373,    0.0042,       1.445,    2.421
  32.00,    1.3302,    0.0041,       1.503,    2.329
  33.00,    1.3267,    0.0041,       0.965,    2.251
  34.00,    1.3274,    0.0040,       0.813,    2.170
  35.00,    1.3247,    0.0040,       0.571,    2.143
  36.00,    1.3189,    0.0040,      -0.669,    2.129
  37.00,    1.3145,    0.0039,      -1.191,    2.109
  38.00,    1.3129,    0.0038,       0.315,    2.060
  39.00,    1.3082,    0.0038,      -0.966,    2.019
  40.00,    1.3015,    0.0037,       0.337,    1.986
  41.00,    1.2927,    0.0036,       0.667,    1.973
  42.00,    1.2861,    0.0036,       0.519,    1.929
  43.00,    1.2828,    0.0035,      -0.212,    1.899
  44.00,    1.2801,    0.0035,       0.662,    1.882
  45.00,    1.2734,    0.0034,       0.212,    1.878
  46.00,    1.2628,    0.0034,      -0.199,    1.891
  47.00,    1.2544,    0.0034,      -1.300,    1.905
  48.00,    1.2502,    0.0034,      -1.160,    1.888
  49.00,    1.2461,    0.0034,      -0.233,    1.890
  50.00,    1.2383,    0.0033,      -1.326,    1.879
  51.00,    1.2311,    0.0033,      -2.803,    1.886
  52.00,    1.2256,    0.0033,      -1.526,    1.874
  53.00,    1.2203,    0.0032,       0.475,    1.859
  54.00,    1.2145,    0.0032,       0.223,    1.868
  55.00,    1.2062,    0.0032,      -0.943,    1.881
  56.00,    1.2006,    0.0032,       0.392,    1.888
  57.00,    1.1953,    0.0031,       0.103,    1.860
  58.00,    1.1893,    0.0031,      -0.221,    1.858
  59.00,    1.1817,    0.0031,       0.184,    1.857
  60.00,    1.1754,    0.0031,      -1.444,    1.890
  61.00,    1.1698,    0.0031,      -1.227,    1.905
  62.00,    1.1623,    0.0031,      -1.941,    1.909
  63.00,    1.1548,    0.0031,      -1.451,    1.925
  64.00,    1.1484,    0.0031,       1.889,    1.938
  65.00,    1.1458,    0.0031,       1.981,    1.934
  66.00,    1.1407,    0.0031,       0.658,    1.945
  67.00,    1.1323,    0.0031,      -0.364,    1.962
  68.00,    1.1239,    0.0030,      -2.148,    1.945
  69.00,    1.1161,    0.0030,      -2.275,    1.935
  70.00,    1.1101,    0.0030,      -1.940,    1.946
  71.00,    1.1039,    0.0030,       1.057,    1.942
  72.00,    1.0990,    0.0030,       2.106,    1.942
  73.00,    1.0944,    0.0030,       1.588,    1.959
  74.00,    1.0905,    0.0030,       0.963,    1.964
  75.00,    1.0863,    0.0030,       0.446,    1.983
  76.00,    1.0808,    0.0030,      -0.082,    1.994
  77.00,    1.0757,    0.0030,      -0.340,    1.988
  78.00,    1.0716,    0.0030,       1.229,    1.989
  79.00,    1.0660,    0.0030,       0.810,    2.043
  80.00,    1.0585,    0.0030,       0.407,    2.087
  81.00,    1.0516,    0.0030,       0.732,    2.081
  82.00,    1.0482,    0.0030,       0.206,    2.072
  83.00,    1.0437,    0.0029,       0.336,    2.074
  84.00,    1.0380,    0.0029,       0.615,    2.066
  85.00,    1.0342,    0.0029,       1.143,    2.065
  86.00,    1.0328,    0.0029,       1.482,    2.063
  87.00,    1.0326,    0.0029,       0.506,    2.053
  88.00,    1.0314,    0.0029,      -1.171,    2.059
  89.00,    1.0273,    0.0029,       0.322,    2.073
  90.00,    1.0219,    0.0029,       2.749,    2.097
  91.00,    1.0170,    0.0029,       5.458,    2.111
