# Stacked over transitions
#['P1', 'P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'P9', 'P10', 'P11', 'P12', 'P13', 'P14', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8', 'R10', 'R11', 'R12', 'R13']
 Vhelio,      flux,  err_flux,          SA,   err_SA
-150.00,    0.9977,    0.0027,       0.712,    2.304
-149.00,    0.9971,    0.0027,       0.166,    2.297
-148.00,    0.9976,    0.0027,       0.954,    2.284
-147.00,    0.9986,    0.0027,       1.458,    2.264
-146.00,    1.0002,    0.0027,       1.360,    2.258
-145.00,    1.0024,    0.0027,       1.088,    2.260
-144.00,    1.0043,    0.0028,       3.530,    2.276
-143.00,    1.0053,    0.0028,       2.874,    2.308
-142.00,    1.0049,    0.0028,       2.184,    2.337
-141.00,    1.0033,    0.0028,       1.303,    2.338
-140.00,    1.0027,    0.0028,      -0.167,    2.349
-139.00,    1.0023,    0.0028,      -0.768,    2.345
-138.00,    1.0028,    0.0028,      -1.194,    2.333
-137.00,    1.0045,    0.0028,      -1.048,    2.341
-136.00,    1.0050,    0.0028,       0.319,    2.370
-135.00,    1.0047,    0.0029,       2.080,    2.400
-134.00,    1.0037,    0.0029,       3.096,    2.408
-133.00,    1.0034,    0.0029,       4.399,    2.418
-132.00,    1.0022,    0.0029,       4.935,    2.422
-131.00,    1.0029,    0.0029,       5.827,    2.420
-130.00,    1.0030,    0.0029,       6.970,    2.450
-129.00,    1.0009,    0.0029,       2.996,    2.432
-128.00,    0.9989,    0.0029,       0.012,    2.395
-127.00,    0.9991,    0.0029,      -1.762,    2.394
-126.00,    1.0013,    0.0029,      -0.468,    2.380
-125.00,    1.0025,    0.0029,       2.896,    2.390
-124.00,    1.0026,    0.0028,       3.337,    2.383
-123.00,    1.0015,    0.0028,       2.460,    2.381
-122.00,    1.0030,    0.0028,       2.981,    2.362
-121.00,    1.0069,    0.0028,       3.952,    2.368
-120.00,    1.0094,    0.0029,       4.589,    2.395
-119.00,    1.0089,    0.0029,       3.580,    2.401
-118.00,    1.0081,    0.0029,       0.000,    2.407
-117.00,    1.0069,    0.0029,       0.065,    2.399
-116.00,    1.0070,    0.0029,       1.153,    2.430
-115.00,    1.0061,    0.0029,       1.342,    2.406
-114.00,    1.0064,    0.0029,       0.000,    2.360
-113.00,    1.0065,    0.0028,      -1.405,    2.333
-112.00,    1.0050,    0.0028,      -1.394,    2.291
-111.00,    1.0028,    0.0028,       0.681,    2.266
-110.00,    1.0016,    0.0028,       1.141,    2.291
-109.00,    0.9984,    0.0028,       0.106,    2.314
-108.00,    0.9949,    0.0028,      -0.198,    2.344
-107.00,    0.9941,    0.0028,      -0.475,    2.344
-106.00,    0.9945,    0.0028,       0.486,    2.330
-105.00,    0.9946,    0.0028,       1.169,    2.312
-104.00,    0.9982,    0.0028,       0.651,    2.301
-103.00,    1.0015,    0.0027,       2.829,    2.287
-102.00,    1.0019,    0.0027,       1.820,    2.277
-101.00,    0.9988,    0.0027,      -0.246,    2.289
-100.00,    0.9971,    0.0027,       3.855,    2.270
 -99.00,    0.9965,    0.0027,       4.353,    2.275
 -98.00,    0.9984,    0.0028,       0.597,    2.233
 -97.00,    0.9985,    0.0028,       2.495,    2.247
 -96.00,    0.9970,    0.0028,       4.448,    2.323
 -95.00,    0.9950,    0.0028,       4.282,    2.358
 -94.00,    0.9955,    0.0028,       2.287,    2.366
 -93.00,    0.9966,    0.0028,       1.190,    2.353
 -92.00,    0.9966,    0.0028,       2.866,    2.339
 -91.00,    0.9965,    0.0028,       1.444,    2.305
 -90.00,    0.9967,    0.0028,       0.271,    2.276
 -89.00,    0.9963,    0.0027,       1.444,    2.277
 -88.00,    0.9958,    0.0027,       2.523,    2.271
 -87.00,    0.9938,    0.0027,       1.546,    2.265
 -86.00,    0.9926,    0.0027,       2.068,    2.281
 -85.00,    0.9953,    0.0027,       0.289,    2.279
 -84.00,    0.9972,    0.0027,       0.409,    2.282
 -83.00,    0.9965,    0.0028,       1.710,    2.299
 -82.00,    0.9968,    0.0028,       1.472,    2.288
 -81.00,    0.9986,    0.0028,       2.250,    2.293
 -80.00,    0.9987,    0.0028,       1.784,    2.304
 -79.00,    0.9981,    0.0028,       1.546,    2.316
 -78.00,    0.9961,    0.0028,       1.645,    2.364
 -77.00,    0.9948,    0.0028,       3.015,    2.371
 -76.00,    0.9949,    0.0028,       4.859,    2.360
 -75.00,    0.9963,    0.0028,       1.402,    2.339
 -74.00,    0.9980,    0.0028,       0.251,    2.318
 -73.00,    1.0016,    0.0028,       0.601,    2.268
 -72.00,    1.0034,    0.0028,      -2.573,    2.295
 -71.00,    1.0051,    0.0029,      -3.084,    2.353
 -70.00,    1.0064,    0.0029,      -4.054,    2.375
 -69.00,    1.0102,    0.0029,      -1.544,    2.352
 -68.00,    1.0142,    0.0029,      -0.837,    2.377
 -67.00,    1.0164,    0.0030,       0.421,    2.412
 -66.00,    1.0182,    0.0030,       0.491,    2.451
 -65.00,    1.0191,    0.0031,      -2.147,    2.499
 -64.00,    1.0196,    0.0031,      -3.883,    2.500
 -63.00,    1.0185,    0.0031,       0.850,    2.510
 -62.00,    1.0162,    0.0031,       1.558,    2.525
 -61.00,    1.0140,    0.0031,      -2.161,    2.564
 -60.00,    1.0163,    0.0031,       0.183,    2.557
 -59.00,    1.0196,    0.0032,      -4.278,    2.555
 -58.00,    1.0207,    0.0032,      -1.377,    2.551
 -57.00,    1.0205,    0.0032,      -1.516,    2.609
 -56.00,    1.0243,    0.0033,      -1.690,    2.715
 -55.00,    1.0278,    0.0034,      -2.887,    2.777
 -54.00,    1.0291,    0.0035,      -0.632,    2.827
 -53.00,    1.0282,    0.0035,      -2.415,    2.877
 -52.00,    1.0269,    0.0036,      -1.442,    2.927
 -51.00,    1.0286,    0.0037,      -1.641,    2.978
 -50.00,    1.0331,    0.0038,      -2.287,    3.047
 -49.00,    1.0394,    0.0039,       0.848,    3.074
 -48.00,    1.0451,    0.0040,       1.056,    3.170
 -47.00,    1.0492,    0.0042,       0.755,    3.315
 -46.00,    1.0538,    0.0045,       0.154,    3.579
 -45.00,    1.0585,    0.0047,      -2.286,    3.822
 -44.00,    1.0618,    0.0050,      -7.060,    4.032
 -43.00,    1.0614,    0.0052,      -5.957,    4.291
 -42.00,    1.0631,    0.0056,      -5.777,    4.500
 -41.00,    1.0689,    0.0060,      -3.758,    4.939
 -40.00,    1.0764,    0.0066,      -0.798,    5.449
 -39.00,    1.0821,    0.0075,      -2.984,    6.277
 -38.00,    1.0865,    0.0087,      -4.636,    8.359
 -37.00,    1.0888,    0.0106,      -4.100,   10.745
 -36.00,    1.1080,    0.0140,     -14.218,   20.776
 -35.00,    1.1040,    0.0205,     -28.201,   37.417
 -34.00,    1.0890,    0.0288,         nan,      inf
 -33.00,    1.0916,    0.0405,         nan,      inf
 -32.00,    1.1928,    0.0696,         nan,      inf
 -31.00,    1.1889,    0.1053,         nan,      inf
 -30.00,    1.2008,    0.1175,         nan,      inf
 -29.00,    1.1377,    0.0871,         nan,      inf
 -28.00,    1.1099,    0.0613,         nan,      inf
 -27.00,    1.0803,    0.0418,         nan,      inf
 -26.00,    1.0720,    0.0320,         nan,      inf
 -25.00,    1.1178,    0.0227,     -25.429,   35.679
 -24.00,    1.1550,    0.0163,     -12.680,   21.164
 -23.00,    1.1752,    0.0130,       1.749,   11.807
 -22.00,    1.1924,    0.0108,      -5.553,    7.549
 -21.00,    1.2099,    0.0092,      -6.479,    5.877
 -20.00,    1.2251,    0.0080,      -3.282,    4.887
 -19.00,    1.2351,    0.0071,       1.695,    4.278
 -18.00,    1.2449,    0.0064,       1.083,    3.865
 -17.00,    1.2564,    0.0058,       0.606,    3.517
 -16.00,    1.2691,    0.0054,       0.123,    3.237
 -15.00,    1.2805,    0.0051,      -0.437,    2.997
 -14.00,    1.2900,    0.0048,       1.436,    2.856
 -13.00,    1.2989,    0.0046,      -0.447,    2.745
 -12.00,    1.3080,    0.0045,      -0.409,    2.635
 -11.00,    1.3188,    0.0043,      -3.184,    2.499
 -10.00,    1.3272,    0.0042,      -5.708,    2.375
  -9.00,    1.3360,    0.0040,      -2.910,    2.259
  -8.00,    1.3439,    0.0039,      -1.666,    2.198
  -7.00,    1.3536,    0.0038,      -1.077,    2.158
