# Stacked over transitions
#['P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'P9', 'P10', 'P11', 'P12', 'P13', 'P14', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8', 'R10', 'R11', 'R12', 'R13']
 Vhelio,      flux,  err_flux,          SA,   err_SA
-150.00,    1.0216,    0.0030,       0.224,    2.201
-149.00,    1.0251,    0.0030,      -2.579,    2.203
-148.00,    1.0257,    0.0030,      -2.507,    2.214
-147.00,    1.0235,    0.0030,       1.117,    2.232
-146.00,    1.0216,    0.0030,       2.542,    2.210
-145.00,    1.0259,    0.0030,       1.302,    2.198
-144.00,    1.0279,    0.0030,       1.176,    2.197
-143.00,    1.0273,    0.0030,       1.502,    2.200
-142.00,    1.0255,    0.0030,      -0.893,    2.208
-141.00,    1.0222,    0.0030,      -4.393,    2.240
-140.00,    1.0199,    0.0030,      -3.852,    2.276
-139.00,    1.0202,    0.0031,      -0.762,    2.295
-138.00,    1.0216,    0.0031,      -1.989,    2.283
-137.00,    1.0218,    0.0031,      -3.687,    2.271
-136.00,    1.0197,    0.0031,      -0.580,    2.306
-135.00,    1.0191,    0.0031,       3.266,    2.347
-134.00,    1.0220,    0.0032,       3.845,    2.351
-133.00,    1.0256,    0.0032,       2.172,    2.349
-132.00,    1.0258,    0.0032,      -0.403,    2.339
-131.00,    1.0260,    0.0032,      -2.213,    2.279
-130.00,    1.0248,    0.0031,      -5.144,    2.255
-129.00,    1.0235,    0.0031,      -4.218,    2.278
-128.00,    1.0236,    0.0031,      -6.187,    2.270
-127.00,    1.0214,    0.0031,      -4.762,    2.293
-126.00,    1.0195,    0.0031,      -2.528,    2.273
-125.00,    1.0183,    0.0031,       0.429,    2.281
-124.00,    1.0169,    0.0031,       0.031,    2.261
-123.00,    1.0158,    0.0031,      -4.093,    2.265
-122.00,    1.0164,    0.0030,      -2.544,    2.287
-121.00,    1.0190,    0.0031,      -0.241,    2.285
-120.00,    1.0196,    0.0031,       2.835,    2.289
-119.00,    1.0183,    0.0031,       0.695,    2.310
-118.00,    1.0172,    0.0031,      -1.334,    2.345
-117.00,    1.0159,    0.0031,       0.438,    2.380
-116.00,    1.0173,    0.0031,       0.312,    2.303
-115.00,    1.0184,    0.0031,      -0.584,    2.239
-114.00,    1.0169,    0.0031,      -1.177,    2.221
-113.00,    1.0119,    0.0030,      -3.140,    2.242
-112.00,    1.0073,    0.0030,      -1.786,    2.264
-111.00,    1.0075,    0.0030,      -1.695,    2.239
-110.00,    1.0107,    0.0030,      -1.433,    2.235
-109.00,    1.0121,    0.0030,       1.578,    2.257
-108.00,    1.0086,    0.0030,       2.265,    2.253
-107.00,    1.0065,    0.0030,      -0.049,    2.243
-106.00,    1.0067,    0.0030,      -2.865,    2.223
-105.00,    1.0076,    0.0030,      -2.317,    2.229
-104.00,    1.0087,    0.0030,      -1.425,    2.262
-103.00,    1.0073,    0.0030,      -2.450,    2.250
-102.00,    1.0079,    0.0030,      -1.704,    2.213
-101.00,    1.0085,    0.0030,      -2.939,    2.198
-100.00,    1.0072,    0.0030,      -3.350,    2.210
 -99.00,    1.0036,    0.0030,      -2.866,    2.221
 -98.00,    1.0056,    0.0030,       2.146,    2.261
 -97.00,    1.0115,    0.0030,       2.680,    2.259
 -96.00,    1.0168,    0.0031,      -0.675,    2.237
 -95.00,    1.0192,    0.0031,      -3.812,    2.210
 -94.00,    1.0206,    0.0031,      -6.003,    2.179
 -93.00,    1.0230,    0.0031,      -3.416,    2.186
 -92.00,    1.0251,    0.0031,      -2.709,    2.223
 -91.00,    1.0275,    0.0031,      -0.285,    2.233
 -90.00,    1.0299,    0.0031,       2.511,    2.218
 -89.00,    1.0314,    0.0031,       1.317,    2.211
 -88.00,    1.0326,    0.0031,      -1.037,    2.168
 -87.00,    1.0337,    0.0030,      -2.346,    2.159
 -86.00,    1.0329,    0.0030,      -1.655,    2.153
 -85.00,    1.0327,    0.0030,      -0.765,    2.178
 -84.00,    1.0315,    0.0030,       0.013,    2.219
 -83.00,    1.0279,    0.0031,      -0.487,    2.238
 -82.00,    1.0271,    0.0031,      -1.798,    2.231
 -81.00,    1.0302,    0.0031,      -2.474,    2.205
 -80.00,    1.0329,    0.0031,      -2.687,    2.242
 -79.00,    1.0321,    0.0031,      -2.118,    2.261
 -78.00,    1.0312,    0.0031,      -0.471,    2.279
 -77.00,    1.0273,    0.0031,      -0.743,    2.327
 -76.00,    1.0241,    0.0031,      -0.777,    2.352
 -75.00,    1.0255,    0.0031,      -1.036,    2.337
 -74.00,    1.0294,    0.0031,      -1.494,    2.343
 -73.00,    1.0290,    0.0031,      -2.785,    2.342
 -72.00,    1.0281,    0.0031,      -2.895,    2.318
 -71.00,    1.0289,    0.0031,      -4.183,    2.316
 -70.00,    1.0282,    0.0032,      -1.315,    2.337
 -69.00,    1.0286,    0.0032,       1.940,    2.388
 -68.00,    1.0267,    0.0032,       1.175,    2.439
 -67.00,    1.0258,    0.0033,      -0.011,    2.473
 -66.00,    1.0284,    0.0033,      -0.667,    2.489
 -65.00,    1.0290,    0.0034,      -2.612,    2.529
 -64.00,    1.0277,    0.0034,      -2.180,    2.586
 -63.00,    1.0291,    0.0035,       1.940,    2.572
 -62.00,    1.0318,    0.0035,       1.130,    2.589
 -61.00,    1.0307,    0.0035,       2.253,    2.635
 -60.00,    1.0293,    0.0035,      -1.235,    2.647
 -59.00,    1.0329,    0.0036,      -1.760,    2.670
 -58.00,    1.0355,    0.0036,       1.860,    2.677
 -57.00,    1.0347,    0.0037,       2.051,    2.667
 -56.00,    1.0321,    0.0037,       1.680,    2.686
 -55.00,    1.0316,    0.0038,      -0.338,    2.767
 -54.00,    1.0276,    0.0039,       3.587,    2.883
 -53.00,    1.0218,    0.0040,       3.541,    3.021
 -52.00,    1.0177,    0.0041,       2.584,    3.127
 -51.00,    1.0196,    0.0042,      -0.622,    3.185
 -50.00,    1.0244,    0.0043,      -0.854,    3.211
 -49.00,    1.0264,    0.0044,      -2.833,    3.324
 -48.00,    1.0229,    0.0045,      -3.299,    3.503
 -47.00,    1.0176,    0.0047,       2.830,    3.644
 -46.00,    1.0188,    0.0049,       1.418,    3.835
 -45.00,    1.0197,    0.0052,      -3.419,    3.979
 -44.00,    1.0227,    0.0055,      -3.340,    4.261
 -43.00,    1.0225,    0.0058,      -6.836,    4.569
 -42.00,    1.0209,    0.0062,      -1.134,    4.872
