# Stacked over transitions
#['P21', 'P22P23', 'P25', 'P26', 'P27', 'P28', 'P29', 'P30', 'P31', 'P32', 'P34', 'P35', 'P36', 'P37', 'P38', 'P39', 'P40', 'P41', 'P42']
 Vhelio,      flux,  err_flux,          SA,   err_SA
-150.00,    0.9960,    0.0040,      -0.879,    2.785
-149.00,    0.9973,    0.0040,      -2.035,    2.811
-148.00,    1.0018,    0.0040,       0.607,    2.791
-147.00,    1.0085,    0.0041,       0.578,    2.752
-146.00,    1.0072,    0.0040,      -2.425,    2.732
-145.00,    1.0034,    0.0040,      -1.691,    2.769
-144.00,    1.0018,    0.0041,      -0.949,    2.838
-143.00,    1.0028,    0.0041,      -1.905,    2.838
-142.00,    1.0062,    0.0041,      -1.525,    2.787
-141.00,    1.0061,    0.0041,      -0.047,    2.796
-140.00,    1.0047,    0.0041,      -0.369,    2.813
-139.00,    1.0022,    0.0042,       2.150,    2.861
-138.00,    1.0039,    0.0042,       0.891,    2.915
-137.00,    1.0105,    0.0043,       0.737,    2.877
-136.00,    1.0202,    0.0043,       0.556,    2.791
-135.00,    1.0286,    0.0042,      -1.598,    2.720
-134.00,    1.0328,    0.0043,      -6.780,    2.637
-133.00,    1.0324,    0.0042,      -4.016,    2.568
-132.00,    1.0235,    0.0041,      -1.510,    2.669
-131.00,    1.0179,    0.0041,      -1.025,    2.734
-130.00,    1.0135,    0.0041,      -4.222,    2.744
-129.00,    1.0090,    0.0040,      -2.225,    2.756
-128.00,    1.0026,    0.0040,      -1.232,    2.742
-127.00,    0.9991,    0.0040,      -0.799,    2.712
-126.00,    0.9978,    0.0040,      -1.091,    2.700
-125.00,    0.9963,    0.0040,      -1.080,    2.745
-124.00,    0.9963,    0.0040,       2.493,    2.763
-123.00,    1.0008,    0.0040,       1.521,    2.744
-122.00,    1.0078,    0.0040,       0.211,    2.732
-121.00,    1.0065,    0.0040,      -0.664,    2.688
-120.00,    1.0039,    0.0039,       0.871,    2.671
-119.00,    1.0035,    0.0039,      -0.669,    2.698
-118.00,    1.0028,    0.0039,      -1.090,    2.702
-117.00,    1.0013,    0.0039,      -2.638,    2.663
-116.00,    0.9990,    0.0038,      -0.994,    2.683
-115.00,    0.9977,    0.0038,       0.033,    2.690
-114.00,    1.0005,    0.0038,       1.084,    2.659
-113.00,    1.0045,    0.0038,      -2.109,    2.633
-112.00,    1.0054,    0.0038,      -2.248,    2.626
-111.00,    1.0057,    0.0038,      -2.326,    2.616
-110.00,    1.0037,    0.0039,       2.695,    2.687
-109.00,    0.9986,    0.0039,       4.049,    2.697
-108.00,    0.9971,    0.0039,       3.928,    2.691
-107.00,    0.9975,    0.0039,      -1.543,    2.658
-106.00,    0.9952,    0.0039,      -4.076,    2.624
-105.00,    0.9946,    0.0038,      -4.095,    2.586
-104.00,    0.9948,    0.0038,       1.181,    2.585
-103.00,    0.9997,    0.0038,       0.987,    2.603
-102.00,    1.0016,    0.0038,       0.037,    2.566
-101.00,    1.0019,    0.0037,       0.504,    2.563
-100.00,    1.0002,    0.0037,      -0.566,    2.566
 -99.00,    0.9998,    0.0037,      -0.522,    2.573
 -98.00,    1.0030,    0.0037,       0.304,    2.546
 -97.00,    1.0082,    0.0037,      -0.388,    2.528
 -96.00,    1.0090,    0.0037,       0.221,    2.523
 -95.00,    1.0058,    0.0037,       1.443,    2.509
 -94.00,    1.0048,    0.0037,       1.747,    2.509
 -93.00,    1.0056,    0.0037,       2.124,    2.505
 -92.00,    1.0092,    0.0037,       4.457,    2.530
 -91.00,    1.0132,    0.0037,       3.308,    2.523
 -90.00,    1.0150,    0.0037,       3.329,    2.531
 -89.00,    1.0151,    0.0037,       0.659,    2.515
 -88.00,    1.0131,    0.0037,      -1.661,    2.506
 -87.00,    1.0133,    0.0037,      -0.763,    2.508
 -86.00,    1.0156,    0.0037,      -1.628,    2.516
 -85.00,    1.0184,    0.0037,      -3.276,    2.526
 -84.00,    1.0177,    0.0037,      -4.529,    2.527
 -83.00,    1.0172,    0.0037,      -2.944,    2.530
 -82.00,    1.0156,    0.0037,      -1.190,    2.477
 -81.00,    1.0181,    0.0037,       0.054,    2.457
 -80.00,    1.0223,    0.0037,       1.403,    2.394
 -79.00,    1.0270,    0.0037,       0.192,    2.366
 -78.00,    1.0306,    0.0037,      -2.022,    2.370
 -77.00,    1.0335,    0.0037,      -2.690,    2.408
 -76.00,    1.0344,    0.0037,      -1.784,    2.477
 -75.00,    1.0343,    0.0037,      -0.529,    2.472
 -74.00,    1.0384,    0.0038,       0.389,    2.440
 -73.00,    1.0414,    0.0038,       0.281,    2.404
 -72.00,    1.0421,    0.0038,       0.765,    2.392
 -71.00,    1.0403,    0.0038,      -3.832,    2.397
 -70.00,    1.0416,    0.0038,      -2.602,    2.353
